datetime,00060_Mean,00060_Mean_cd,site_no
1971-06-01 00:00:00+00:00,0.0,A,08187500
1971-06-02 00:00:00+00:00,0.0,A,08187500
1971-06-03 00:00:00+00:00,0.0,A,08187500
1971-06-04 00:00:00+00:00,0.0,A,08187500
1971-06-05 00:00:00+00:00,0.0,A,08187500
1971-06-06 00:00:00+00:00,0.0,A,08187500
1971-06-07 00:00:00+00:00,0.0,A,08187500
1971-06-08 00:00:00+00:00,0.0,A,08187500
1971-06-09 00:00:00+00:00,0.0,A,08187500
1971-06-10 00:00:00+00:00,0.0,A,08187500
1971-06-11 00:00:00+00:00,0.0,A,08187500
1971-06-12 00:00:00+00:00,0.0,A,08187500
1971-06-13 00:00:00+00:00,0.0,A,08187500
1971-06-14 00:00:00+00:00,0.0,A,08187500
1971-06-15 00:00:00+00:00,0.0,A,08187500
1971-06-16 00:00:00+00:00,0.0,A,08187500
1971-06-17 00:00:00+00:00,0.0,A,08187500
1971-06-18 00:00:00+00:00,15.0,A,08187500
1971-06-19 00:00:00+00:00,120.0,A,08187500
1971-06-20 00:00:00+00:00,1.9,A,08187500
1971-06-21 00:00:00+00:00,0.24,A,08187500
1971-06-22 00:00:00+00:00,22.0,A,08187500
1971-06-23 00:00:00+00:00,0.9,A,08187500
1971-06-24 00:00:00+00:00,0.06,A,08187500
1971-06-25 00:00:00+00:00,0.01,A,08187500
1971-06-26 00:00:00+00:00,0.01,A,08187500
1971-06-27 00:00:00+00:00,0.01,A,08187500
1971-06-28 00:00:00+00:00,0.37,A,08187500
1971-06-29 00:00:00+00:00,0.05,A,08187500
1971-06-30 00:00:00+00:00,0.01,A,08187500
1971-07-01 00:00:00+00:00,0.0,A,08187500
1971-07-02 00:00:00+00:00,0.0,A,08187500
1971-07-03 00:00:00+00:00,0.0,A,08187500
1971-07-04 00:00:00+00:00,0.0,A,08187500
1971-07-05 00:00:00+00:00,0.0,A,08187500
1971-07-06 00:00:00+00:00,0.0,A,08187500
1971-07-07 00:00:00+00:00,0.0,A,08187500
1971-07-08 00:00:00+00:00,0.0,A,08187500
1971-07-09 00:00:00+00:00,0.0,A,08187500
1971-07-10 00:00:00+00:00,0.0,A,08187500
1971-07-11 00:00:00+00:00,0.0,A,08187500
1971-07-12 00:00:00+00:00,0.0,A,08187500
1971-07-13 00:00:00+00:00,0.0,A,08187500
1971-07-14 00:00:00+00:00,0.0,A,08187500
1971-07-15 00:00:00+00:00,0.0,A,08187500
1971-07-16 00:00:00+00:00,0.0,A,08187500
1971-07-17 00:00:00+00:00,0.0,A,08187500
1971-07-18 00:00:00+00:00,0.0,A,08187500
1971-07-19 00:00:00+00:00,0.0,A,08187500
1971-07-20 00:00:00+00:00,0.0,A,08187500
1971-07-21 00:00:00+00:00,0.0,A,08187500
1971-07-22 00:00:00+00:00,0.0,A,08187500
1971-07-23 00:00:00+00:00,0.0,A,08187500
1971-07-24 00:00:00+00:00,0.0,A,08187500
1971-07-25 00:00:00+00:00,0.0,A,08187500
1971-07-26 00:00:00+00:00,0.0,A,08187500
1971-07-27 00:00:00+00:00,0.0,A,08187500
1971-07-28 00:00:00+00:00,0.0,A,08187500
1971-07-29 00:00:00+00:00,0.0,A,08187500
1971-07-30 00:00:00+00:00,0.0,A,08187500
1971-07-31 00:00:00+00:00,0.0,A,08187500
1971-08-01 00:00:00+00:00,0.0,A,08187500
1971-08-02 00:00:00+00:00,0.0,A,08187500
1971-08-03 00:00:00+00:00,0.0,A,08187500
1971-08-04 00:00:00+00:00,96.0,A,08187500
1971-08-05 00:00:00+00:00,65.0,A,08187500
1971-08-06 00:00:00+00:00,6.9,A,08187500
1971-08-07 00:00:00+00:00,4.5,A,08187500
1971-08-08 00:00:00+00:00,1.1,A,08187500
1971-08-09 00:00:00+00:00,0.13,A,08187500
1971-08-10 00:00:00+00:00,0.04,A,08187500
1971-08-11 00:00:00+00:00,0.01,A,08187500
1971-08-12 00:00:00+00:00,0.01,A,08187500
1971-08-13 00:00:00+00:00,0.01,A,08187500
1971-08-14 00:00:00+00:00,0.0,A,08187500
1971-08-15 00:00:00+00:00,0.0,A,08187500
1971-08-16 00:00:00+00:00,0.0,A,08187500
1971-08-17 00:00:00+00:00,0.0,A,08187500
1971-08-18 00:00:00+00:00,0.0,A,08187500
1971-08-19 00:00:00+00:00,0.0,A,08187500
1971-08-20 00:00:00+00:00,0.0,A,08187500
1971-08-21 00:00:00+00:00,0.0,A,08187500
1971-08-22 00:00:00+00:00,0.0,A,08187500
1971-08-23 00:00:00+00:00,0.0,A,08187500
1971-08-24 00:00:00+00:00,0.0,A,08187500
1971-08-25 00:00:00+00:00,0.0,A,08187500
1971-08-26 00:00:00+00:00,0.0,A,08187500
1971-08-27 00:00:00+00:00,0.0,A,08187500
1971-08-28 00:00:00+00:00,0.0,A,08187500
1971-08-29 00:00:00+00:00,0.0,A,08187500
1971-08-30 00:00:00+00:00,0.0,A,08187500
1971-08-31 00:00:00+00:00,0.0,A,08187500
1971-09-01 00:00:00+00:00,0.0,A,08187500
1971-09-02 00:00:00+00:00,0.0,A,08187500
1971-09-03 00:00:00+00:00,0.0,A,08187500
1971-09-04 00:00:00+00:00,0.0,A,08187500
1971-09-05 00:00:00+00:00,0.0,A,08187500
1971-09-06 00:00:00+00:00,0.0,A,08187500
1971-09-07 00:00:00+00:00,0.0,A,08187500
1971-09-08 00:00:00+00:00,0.0,A,08187500
1971-09-09 00:00:00+00:00,0.0,A,08187500
1971-09-10 00:00:00+00:00,6.7,A,08187500
1971-09-11 00:00:00+00:00,160.0,A,08187500
1971-09-12 00:00:00+00:00,301.0,A,08187500
1971-09-13 00:00:00+00:00,61.0,A,08187500
1971-09-14 00:00:00+00:00,28.0,A,08187500
1971-09-15 00:00:00+00:00,26.0,A,08187500
1971-09-16 00:00:00+00:00,23.0,A,08187500
1971-09-17 00:00:00+00:00,17.0,A,08187500
1971-09-18 00:00:00+00:00,8.8,A,08187500
1971-09-19 00:00:00+00:00,5.1,A,08187500
1971-09-20 00:00:00+00:00,2.8,A,08187500
1971-09-21 00:00:00+00:00,1.5,A,08187500
1971-09-22 00:00:00+00:00,0.81,A,08187500
1971-09-23 00:00:00+00:00,4.6,A,08187500
1971-09-24 00:00:00+00:00,13.0,A,08187500
1971-09-25 00:00:00+00:00,2.6,A,08187500
1971-09-26 00:00:00+00:00,0.74,A,08187500
1971-09-27 00:00:00+00:00,0.36,A,08187500
1971-09-28 00:00:00+00:00,0.74,A,08187500
1971-09-29 00:00:00+00:00,23.0,A,08187500
1971-09-30 00:00:00+00:00,36.0,A,08187500
1971-10-01 00:00:00+00:00,7.9,A,08187500
1971-10-02 00:00:00+00:00,3.8,A,08187500
1971-10-03 00:00:00+00:00,1.9,A,08187500
1971-10-04 00:00:00+00:00,0.88,A,08187500
1971-10-05 00:00:00+00:00,0.56,A,08187500
1971-10-06 00:00:00+00:00,1.8,A,08187500
1971-10-07 00:00:00+00:00,0.62,A,08187500
1971-10-08 00:00:00+00:00,0.36,A,08187500
1971-10-09 00:00:00+00:00,0.36,A,08187500
1971-10-10 00:00:00+00:00,0.36,A,08187500
1971-10-11 00:00:00+00:00,0.28,A,08187500
1971-10-12 00:00:00+00:00,0.28,A,08187500
1971-10-13 00:00:00+00:00,0.28,A,08187500
1971-10-14 00:00:00+00:00,0.28,A,08187500
1971-10-15 00:00:00+00:00,0.28,A,08187500
1971-10-16 00:00:00+00:00,0.28,A,08187500
1971-10-17 00:00:00+00:00,27.0,A,08187500
1971-10-18 00:00:00+00:00,19.0,A,08187500
1971-10-19 00:00:00+00:00,6.3,A,08187500
1971-10-20 00:00:00+00:00,3.1,A,08187500
1971-10-21 00:00:00+00:00,1.7,A,08187500
1971-10-22 00:00:00+00:00,0.62,A,08187500
1971-10-23 00:00:00+00:00,0.32,A,08187500
1971-10-24 00:00:00+00:00,0.28,A,08187500
1971-10-25 00:00:00+00:00,0.24,A,08187500
1971-10-26 00:00:00+00:00,0.24,A,08187500
1971-10-27 00:00:00+00:00,0.24,A,08187500
1971-10-28 00:00:00+00:00,0.24,A,08187500
1971-10-29 00:00:00+00:00,0.24,A,08187500
1971-10-30 00:00:00+00:00,0.28,A,08187500
1971-10-31 00:00:00+00:00,0.28,A,08187500
1971-11-01 00:00:00+00:00,0.28,A,08187500
1971-11-02 00:00:00+00:00,0.28,A,08187500
1971-11-03 00:00:00+00:00,0.28,A,08187500
1971-11-04 00:00:00+00:00,0.24,A,08187500
1971-11-05 00:00:00+00:00,0.24,A,08187500
1971-11-06 00:00:00+00:00,0.21,A,08187500
1971-11-07 00:00:00+00:00,0.21,A,08187500
1971-11-08 00:00:00+00:00,0.21,A,08187500
1971-11-09 00:00:00+00:00,0.21,A,08187500
1971-11-10 00:00:00+00:00,0.21,A,08187500
1971-11-11 00:00:00+00:00,0.21,A,08187500
1971-11-12 00:00:00+00:00,0.2,A,08187500
1971-11-13 00:00:00+00:00,0.2,A,08187500
1971-11-14 00:00:00+00:00,0.19,A,08187500
1971-11-15 00:00:00+00:00,0.18,A,08187500
1971-11-16 00:00:00+00:00,0.17,A,08187500
1971-11-17 00:00:00+00:00,0.16,A,08187500
1971-11-18 00:00:00+00:00,0.16,A,08187500
1971-11-19 00:00:00+00:00,0.16,A,08187500
1971-11-20 00:00:00+00:00,0.13,A,08187500
1971-11-21 00:00:00+00:00,0.16,A,08187500
1971-11-22 00:00:00+00:00,0.19,A,08187500
1971-11-23 00:00:00+00:00,0.22,A,08187500
1971-11-24 00:00:00+00:00,0.19,A,08187500
1971-11-25 00:00:00+00:00,0.16,A,08187500
1971-11-26 00:00:00+00:00,0.16,A,08187500
1971-11-27 00:00:00+00:00,0.16,A,08187500
1971-11-28 00:00:00+00:00,0.16,A,08187500
1971-11-29 00:00:00+00:00,0.13,A,08187500
1971-11-30 00:00:00+00:00,0.16,A,08187500
1971-12-01 00:00:00+00:00,0.16,A,08187500
1971-12-02 00:00:00+00:00,11.0,A,08187500
1971-12-03 00:00:00+00:00,0.67,A,08187500
1971-12-04 00:00:00+00:00,0.3,A,08187500
1971-12-05 00:00:00+00:00,0.3,A,08187500
1971-12-06 00:00:00+00:00,4.9,A,08187500
1971-12-07 00:00:00+00:00,0.97,A,08187500
1971-12-08 00:00:00+00:00,0.3,A,08187500
1971-12-09 00:00:00+00:00,0.3,A,08187500
1971-12-10 00:00:00+00:00,0.27,A,08187500
1971-12-11 00:00:00+00:00,0.24,A,08187500
1971-12-12 00:00:00+00:00,0.22,A,08187500
1971-12-13 00:00:00+00:00,0.2,A,08187500
1971-12-14 00:00:00+00:00,0.2,A,08187500
1971-12-15 00:00:00+00:00,0.19,A,08187500
1971-12-16 00:00:00+00:00,0.18,A,08187500
1971-12-17 00:00:00+00:00,0.17,A,08187500
1971-12-18 00:00:00+00:00,0.16,A,08187500
1971-12-19 00:00:00+00:00,0.15,A,08187500
1971-12-20 00:00:00+00:00,0.14,A,08187500
1971-12-21 00:00:00+00:00,0.13,A,08187500
1971-12-22 00:00:00+00:00,0.13,A,08187500
1971-12-23 00:00:00+00:00,0.13,A,08187500
1971-12-24 00:00:00+00:00,0.13,A,08187500
1971-12-25 00:00:00+00:00,0.13,A,08187500
1971-12-26 00:00:00+00:00,0.13,A,08187500
1971-12-27 00:00:00+00:00,0.13,A,08187500
1971-12-28 00:00:00+00:00,0.13,A,08187500
1971-12-29 00:00:00+00:00,0.13,A,08187500
1971-12-30 00:00:00+00:00,0.13,A,08187500
1971-12-31 00:00:00+00:00,0.13,A,08187500
1972-01-01 00:00:00+00:00,0.13,A,08187500
1972-01-02 00:00:00+00:00,0.13,A,08187500
1972-01-03 00:00:00+00:00,0.13,A,08187500
1972-01-04 00:00:00+00:00,0.11,A,08187500
1972-01-05 00:00:00+00:00,0.09,A,08187500
1972-01-06 00:00:00+00:00,0.11,A,08187500
1972-01-07 00:00:00+00:00,0.11,A,08187500
1972-01-08 00:00:00+00:00,0.13,A,08187500
1972-01-09 00:00:00+00:00,0.11,A,08187500
1972-01-10 00:00:00+00:00,0.11,A,08187500
1972-01-11 00:00:00+00:00,0.11,A,08187500
1972-01-12 00:00:00+00:00,0.11,A,08187500
1972-01-13 00:00:00+00:00,0.11,A,08187500
1972-01-14 00:00:00+00:00,0.09,A,08187500
1972-01-15 00:00:00+00:00,0.08,A,08187500
1972-01-16 00:00:00+00:00,0.08,A,08187500
1972-01-17 00:00:00+00:00,0.09,A,08187500
1972-01-18 00:00:00+00:00,0.09,A,08187500
1972-01-19 00:00:00+00:00,0.09,A,08187500
1972-01-20 00:00:00+00:00,0.09,A,08187500
1972-01-21 00:00:00+00:00,0.09,A,08187500
1972-01-22 00:00:00+00:00,0.09,A,08187500
1972-01-23 00:00:00+00:00,0.09,A,08187500
1972-01-24 00:00:00+00:00,0.09,A,08187500
1972-01-25 00:00:00+00:00,0.09,A,08187500
1972-01-26 00:00:00+00:00,0.11,A,08187500
1972-01-27 00:00:00+00:00,0.11,A,08187500
1972-01-28 00:00:00+00:00,0.11,A,08187500
1972-01-29 00:00:00+00:00,0.16,A,08187500
1972-01-30 00:00:00+00:00,109.0,A,08187500
1972-01-31 00:00:00+00:00,33.0,A,08187500
1972-02-01 00:00:00+00:00,10.0,A,08187500
1972-02-02 00:00:00+00:00,4.5,A,08187500
1972-02-03 00:00:00+00:00,1.8,A,08187500
1972-02-04 00:00:00+00:00,1.0,A,08187500
1972-02-05 00:00:00+00:00,0.67,A,08187500
1972-02-06 00:00:00+00:00,0.33,A,08187500
1972-02-07 00:00:00+00:00,0.77,A,08187500
1972-02-08 00:00:00+00:00,0.25,A,08187500
1972-02-09 00:00:00+00:00,0.42,A,08187500
1972-02-10 00:00:00+00:00,0.5,A,08187500
1972-02-11 00:00:00+00:00,0.55,A,08187500
1972-02-12 00:00:00+00:00,0.5,A,08187500
1972-02-13 00:00:00+00:00,0.41,A,08187500
1972-02-14 00:00:00+00:00,0.37,A,08187500
1972-02-15 00:00:00+00:00,0.37,A,08187500
1972-02-16 00:00:00+00:00,0.22,A,08187500
1972-02-17 00:00:00+00:00,0.16,A,08187500
1972-02-18 00:00:00+00:00,0.16,A,08187500
1972-02-19 00:00:00+00:00,0.16,A,08187500
1972-02-20 00:00:00+00:00,0.19,A,08187500
1972-02-21 00:00:00+00:00,0.19,A,08187500
1972-02-22 00:00:00+00:00,0.19,A,08187500
1972-02-23 00:00:00+00:00,0.19,A,08187500
1972-02-24 00:00:00+00:00,0.22,A,08187500
1972-02-25 00:00:00+00:00,0.22,A,08187500
1972-02-26 00:00:00+00:00,0.22,A,08187500
1972-02-27 00:00:00+00:00,0.19,A,08187500
1972-02-28 00:00:00+00:00,0.19,A,08187500
1972-02-29 00:00:00+00:00,0.19,A,08187500
1972-03-01 00:00:00+00:00,0.19,A,08187500
1972-03-02 00:00:00+00:00,0.19,A,08187500
1972-03-03 00:00:00+00:00,0.19,A,08187500
1972-03-04 00:00:00+00:00,0.19,A,08187500
1972-03-05 00:00:00+00:00,0.19,A,08187500
1972-03-06 00:00:00+00:00,0.19,A,08187500
1972-03-07 00:00:00+00:00,0.19,A,08187500
1972-03-08 00:00:00+00:00,0.19,A,08187500
1972-03-09 00:00:00+00:00,0.19,A,08187500
1972-03-10 00:00:00+00:00,0.16,A,08187500
1972-03-11 00:00:00+00:00,0.16,A,08187500
1972-03-12 00:00:00+00:00,0.16,A,08187500
1972-03-13 00:00:00+00:00,0.13,A,08187500
1972-03-14 00:00:00+00:00,0.13,A,08187500
1972-03-15 00:00:00+00:00,0.13,A,08187500
1972-03-16 00:00:00+00:00,0.48,A,08187500
1972-03-17 00:00:00+00:00,0.41,A,08187500
1972-03-18 00:00:00+00:00,0.22,A,08187500
1972-03-19 00:00:00+00:00,0.13,A,08187500
1972-03-20 00:00:00+00:00,0.16,A,08187500
1972-03-21 00:00:00+00:00,0.19,A,08187500
1972-03-22 00:00:00+00:00,0.16,A,08187500
1972-03-23 00:00:00+00:00,0.16,A,08187500
1972-03-24 00:00:00+00:00,0.16,A,08187500
1972-03-25 00:00:00+00:00,0.13,A,08187500
1972-03-26 00:00:00+00:00,0.16,A,08187500
1972-03-27 00:00:00+00:00,0.19,A,08187500
1972-03-28 00:00:00+00:00,0.16,A,08187500
1972-03-29 00:00:00+00:00,0.13,A,08187500
1972-03-30 00:00:00+00:00,0.11,A,08187500
1972-03-31 00:00:00+00:00,0.11,A,08187500
1972-04-01 00:00:00+00:00,0.11,A,08187500
1972-04-02 00:00:00+00:00,0.13,A,08187500
1972-04-03 00:00:00+00:00,0.13,A,08187500
1972-04-04 00:00:00+00:00,0.11,A,08187500
1972-04-05 00:00:00+00:00,0.13,A,08187500
1972-04-06 00:00:00+00:00,0.13,A,08187500
1972-04-07 00:00:00+00:00,0.16,A,08187500
1972-04-08 00:00:00+00:00,0.24,A,08187500
1972-04-09 00:00:00+00:00,0.22,A,08187500
1972-04-10 00:00:00+00:00,0.16,A,08187500
1972-04-11 00:00:00+00:00,0.13,A,08187500
1972-04-12 00:00:00+00:00,0.13,A,08187500
1972-04-13 00:00:00+00:00,0.11,A,08187500
1972-04-14 00:00:00+00:00,0.11,A,08187500
1972-04-15 00:00:00+00:00,0.09,A,08187500
1972-04-16 00:00:00+00:00,0.08,A,08187500
1972-04-17 00:00:00+00:00,0.09,A,08187500
1972-04-18 00:00:00+00:00,0.09,A,08187500
1972-04-19 00:00:00+00:00,0.11,A,08187500
1972-04-20 00:00:00+00:00,0.11,A,08187500
1972-04-21 00:00:00+00:00,0.09,A,08187500
1972-04-22 00:00:00+00:00,0.08,A,08187500
1972-04-23 00:00:00+00:00,0.08,A,08187500
1972-04-24 00:00:00+00:00,0.08,A,08187500
1972-04-25 00:00:00+00:00,0.08,A,08187500
1972-04-26 00:00:00+00:00,0.07,A,08187500
1972-04-27 00:00:00+00:00,0.09,A,08187500
1972-04-28 00:00:00+00:00,0.09,A,08187500
1972-04-29 00:00:00+00:00,0.09,A,08187500
1972-04-30 00:00:00+00:00,0.08,A,08187500
1972-05-01 00:00:00+00:00,0.08,A,08187500
1972-05-02 00:00:00+00:00,0.08,A,08187500
1972-05-03 00:00:00+00:00,0.08,A,08187500
1972-05-04 00:00:00+00:00,0.09,A,08187500
1972-05-05 00:00:00+00:00,0.09,A,08187500
1972-05-06 00:00:00+00:00,0.72,A,08187500
1972-05-07 00:00:00+00:00,0.41,A,08187500
1972-05-08 00:00:00+00:00,1.9,A,08187500
1972-05-09 00:00:00+00:00,0.9,A,08187500
1972-05-10 00:00:00+00:00,0.6,A,08187500
1972-05-11 00:00:00+00:00,0.81,A,08187500
1972-05-12 00:00:00+00:00,0.37,A,08187500
1972-05-13 00:00:00+00:00,0.25,A,08187500
1972-05-14 00:00:00+00:00,0.16,A,08187500
1972-05-15 00:00:00+00:00,0.11,A,08187500
1972-05-16 00:00:00+00:00,0.32,A,08187500
1972-05-17 00:00:00+00:00,0.32,A,08187500
1972-05-18 00:00:00+00:00,0.14,A,08187500
1972-05-19 00:00:00+00:00,0.09,A,08187500
1972-05-20 00:00:00+00:00,0.08,A,08187500
1972-05-21 00:00:00+00:00,0.08,A,08187500
1972-05-22 00:00:00+00:00,0.08,A,08187500
1972-05-23 00:00:00+00:00,0.08,A,08187500
1972-05-24 00:00:00+00:00,0.09,A,08187500
1972-05-25 00:00:00+00:00,0.09,A,08187500
1972-05-26 00:00:00+00:00,0.08,A,08187500
1972-05-27 00:00:00+00:00,0.08,A,08187500
1972-05-28 00:00:00+00:00,0.07,A,08187500
1972-05-29 00:00:00+00:00,0.07,A,08187500
1972-05-30 00:00:00+00:00,0.07,A,08187500
1972-05-31 00:00:00+00:00,0.07,A,08187500
1972-06-01 00:00:00+00:00,0.07,A,08187500
1972-06-02 00:00:00+00:00,0.07,A,08187500
1972-06-03 00:00:00+00:00,0.07,A,08187500
1972-06-04 00:00:00+00:00,0.06,A,08187500
1972-06-05 00:00:00+00:00,0.06,A,08187500
1972-06-06 00:00:00+00:00,0.06,A,08187500
1972-06-07 00:00:00+00:00,0.05,A,08187500
1972-06-08 00:00:00+00:00,0.06,A,08187500
1972-06-09 00:00:00+00:00,0.07,A,08187500
1972-06-10 00:00:00+00:00,0.07,A,08187500
1972-06-11 00:00:00+00:00,0.07,A,08187500
1972-06-12 00:00:00+00:00,0.08,A,08187500
1972-06-13 00:00:00+00:00,11.0,A,08187500
1972-06-14 00:00:00+00:00,142.0,A,08187500
1972-06-15 00:00:00+00:00,56.0,A,08187500
1972-06-16 00:00:00+00:00,88.0,A,08187500
1972-06-17 00:00:00+00:00,37.0,A,08187500
1972-06-18 00:00:00+00:00,15.0,A,08187500
1972-06-19 00:00:00+00:00,7.8,A,08187500
1972-06-20 00:00:00+00:00,4.2,A,08187500
1972-06-21 00:00:00+00:00,2.2,A,08187500
1972-06-22 00:00:00+00:00,1.3,A,08187500
1972-06-23 00:00:00+00:00,0.95,A,08187500
1972-06-24 00:00:00+00:00,0.33,A,08187500
1972-06-25 00:00:00+00:00,0.16,A,08187500
1972-06-26 00:00:00+00:00,0.09,A,08187500
1972-06-27 00:00:00+00:00,0.07,A,08187500
1972-06-28 00:00:00+00:00,0.06,A,08187500
1972-06-29 00:00:00+00:00,0.06,A,08187500
1972-06-30 00:00:00+00:00,0.06,A,08187500
1972-07-01 00:00:00+00:00,0.06,A,08187500
1972-07-02 00:00:00+00:00,0.04,A,08187500
1972-07-03 00:00:00+00:00,0.06,A,08187500
1972-07-04 00:00:00+00:00,0.06,A,08187500
1972-07-05 00:00:00+00:00,0.04,A,08187500
1972-07-06 00:00:00+00:00,0.05,A,08187500
1972-07-07 00:00:00+00:00,0.05,A,08187500
1972-07-08 00:00:00+00:00,0.05,A,08187500
1972-07-09 00:00:00+00:00,0.05,A,08187500
1972-07-10 00:00:00+00:00,0.04,A,08187500
1972-07-11 00:00:00+00:00,0.03,A,08187500
1972-07-12 00:00:00+00:00,0.03,A,08187500
1972-07-13 00:00:00+00:00,0.04,A,08187500
1972-07-14 00:00:00+00:00,0.03,A,08187500
1972-07-15 00:00:00+00:00,0.03,A,08187500
1972-07-16 00:00:00+00:00,0.06,A,08187500
1972-07-17 00:00:00+00:00,0.09,A,08187500
1972-07-18 00:00:00+00:00,0.07,A,08187500
1972-07-19 00:00:00+00:00,0.06,A,08187500
1972-07-20 00:00:00+00:00,0.05,A,08187500
1972-07-21 00:00:00+00:00,0.04,A,08187500
1972-07-22 00:00:00+00:00,0.05,A,08187500
1972-07-23 00:00:00+00:00,0.06,A,08187500
1972-07-24 00:00:00+00:00,0.05,A,08187500
1972-07-25 00:00:00+00:00,0.04,A,08187500
1972-07-26 00:00:00+00:00,0.03,A,08187500
1972-07-27 00:00:00+00:00,0.02,A,08187500
1972-07-28 00:00:00+00:00,0.02,A,08187500
1972-07-29 00:00:00+00:00,0.02,A,08187500
1972-07-30 00:00:00+00:00,0.02,A,08187500
1972-07-31 00:00:00+00:00,0.15,A,08187500
1972-08-01 00:00:00+00:00,1.1,A,08187500
1972-08-02 00:00:00+00:00,0.13,A,08187500
1972-08-03 00:00:00+00:00,0.13,A,08187500
1972-08-04 00:00:00+00:00,9.0,A,08187500
1972-08-05 00:00:00+00:00,6.4,A,08187500
1972-08-06 00:00:00+00:00,1.6,A,08187500
1972-08-07 00:00:00+00:00,0.45,A,08187500
1972-08-08 00:00:00+00:00,0.12,A,08187500
1972-08-09 00:00:00+00:00,0.04,A,08187500
1972-08-10 00:00:00+00:00,0.03,A,08187500
1972-08-11 00:00:00+00:00,0.03,A,08187500
1972-08-12 00:00:00+00:00,0.03,A,08187500
1972-08-13 00:00:00+00:00,0.03,A,08187500
1972-08-14 00:00:00+00:00,0.02,A,08187500
1972-08-15 00:00:00+00:00,0.02,A,08187500
1972-08-16 00:00:00+00:00,0.02,A,08187500
1972-08-17 00:00:00+00:00,0.02,A,08187500
1972-08-18 00:00:00+00:00,0.02,A,08187500
1972-08-19 00:00:00+00:00,0.02,A,08187500
1972-08-20 00:00:00+00:00,0.02,A,08187500
1972-08-21 00:00:00+00:00,0.01,A,08187500
1972-08-22 00:00:00+00:00,0.01,A,08187500
1972-08-23 00:00:00+00:00,0.0,A,08187500
1972-08-24 00:00:00+00:00,0.0,A,08187500
1972-08-25 00:00:00+00:00,0.0,A,08187500
1972-08-26 00:00:00+00:00,0.0,A,08187500
1972-08-27 00:00:00+00:00,0.0,A,08187500
1972-08-28 00:00:00+00:00,0.0,A,08187500
1972-08-29 00:00:00+00:00,0.0,A,08187500
1972-08-30 00:00:00+00:00,0.0,A,08187500
1972-08-31 00:00:00+00:00,0.0,A,08187500
1972-09-01 00:00:00+00:00,0.0,A,08187500
1972-09-02 00:00:00+00:00,0.0,A,08187500
1972-09-03 00:00:00+00:00,0.0,A,08187500
1972-09-04 00:00:00+00:00,0.0,A,08187500
1972-09-05 00:00:00+00:00,0.0,A,08187500
1972-09-06 00:00:00+00:00,0.0,A,08187500
1972-09-07 00:00:00+00:00,0.0,A,08187500
1972-09-08 00:00:00+00:00,0.0,A,08187500
1972-09-09 00:00:00+00:00,0.0,A,08187500
1972-09-10 00:00:00+00:00,0.0,A,08187500
1972-09-11 00:00:00+00:00,0.0,A,08187500
1972-09-12 00:00:00+00:00,0.0,A,08187500
1972-09-13 00:00:00+00:00,0.0,A,08187500
1972-09-14 00:00:00+00:00,0.0,A,08187500
1972-09-15 00:00:00+00:00,0.0,A,08187500
1972-09-16 00:00:00+00:00,0.0,A,08187500
1972-09-17 00:00:00+00:00,0.0,A,08187500
1972-09-18 00:00:00+00:00,0.0,A,08187500
1972-09-19 00:00:00+00:00,0.0,A,08187500
1972-09-20 00:00:00+00:00,0.0,A,08187500
1972-09-21 00:00:00+00:00,0.0,A,08187500
1972-09-22 00:00:00+00:00,0.0,A,08187500
1972-09-23 00:00:00+00:00,0.0,A,08187500
1972-09-24 00:00:00+00:00,0.15,A,08187500
1972-09-25 00:00:00+00:00,0.08,A,08187500
1972-09-26 00:00:00+00:00,18.0,A,08187500
1972-09-27 00:00:00+00:00,148.0,A,08187500
1972-09-28 00:00:00+00:00,21.0,A,08187500
1972-09-29 00:00:00+00:00,9.9,A,08187500
1972-09-30 00:00:00+00:00,4.5,A,08187500
1972-10-01 00:00:00+00:00,2.3,A,08187500
1972-10-02 00:00:00+00:00,1.1,A,08187500
1972-10-03 00:00:00+00:00,0.44,A,08187500
1972-10-04 00:00:00+00:00,0.2,A,08187500
1972-10-05 00:00:00+00:00,0.09,A,08187500
1972-10-06 00:00:00+00:00,0.05,A,08187500
1972-10-07 00:00:00+00:00,0.04,A,08187500
1972-10-08 00:00:00+00:00,0.03,A,08187500
1972-10-09 00:00:00+00:00,0.03,A,08187500
1972-10-10 00:00:00+00:00,0.03,A,08187500
1972-10-11 00:00:00+00:00,0.03,A,08187500
1972-10-12 00:00:00+00:00,0.02,A,08187500
1972-10-13 00:00:00+00:00,0.02,A,08187500
1972-10-14 00:00:00+00:00,0.02,A,08187500
1972-10-15 00:00:00+00:00,0.03,A,08187500
1972-10-16 00:00:00+00:00,0.02,A,08187500
1972-10-17 00:00:00+00:00,0.02,A,08187500
1972-10-18 00:00:00+00:00,0.02,A,08187500
1972-10-19 00:00:00+00:00,0.02,A,08187500
1972-10-20 00:00:00+00:00,0.02,A,08187500
1972-10-21 00:00:00+00:00,0.02,A,08187500
1972-10-22 00:00:00+00:00,0.03,A,08187500
1972-10-23 00:00:00+00:00,0.02,A,08187500
1972-10-24 00:00:00+00:00,0.02,A,08187500
1972-10-25 00:00:00+00:00,0.01,A,08187500
1972-10-26 00:00:00+00:00,0.02,A,08187500
1972-10-27 00:00:00+00:00,0.02,A,08187500
1972-10-28 00:00:00+00:00,0.03,A,08187500
1972-10-29 00:00:00+00:00,0.07,A,08187500
